[KeOps] Warning : cuda was detected, but driver API could not be initialized. Switching to cpu only.
Folder already exists: results/texas
experiment: 0
Dataset size (num_nodes): 183, Intended development set size (num_development): 1500
Dataset size (num_nodes): 183, Actual development set size (num_development): 83
rations: train 60, val 23, test 100
sigma 1.0
rtol 0.001
t1 1.0
GNSDEEarly
qy0_mean
torch.Size([1, 16])
qy0_logvar
torch.Size([1, 16])
m1.weight
torch.Size([16, 1703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([5, 16])
m2.bias
torch.Size([5])
gnsde_drift_net.0.layer.weight
torch.Size([16, 17])
gnsde_drift_net.0.layer.bias
torch.Size([16])
gnsde_drift_net.1.layer.weight
torch.Size([16, 16])
gnsde_drift_net.1.layer.bias
torch.Size([16])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.775143, Loss 1.741536, forward nfe 4, backward nfe 0, Train: 0.7000, Val: 0.6087, Test: 0.5500, Best time: 1.0000
Epoch: 002, Runtime 0.623124, Loss 1.497282, forward nfe 20, backward nfe 0, Train: 0.7000, Val: 0.6087, Test: 0.5500, Best time: 1.0000
Epoch: 003, Runtime 0.697686, Loss 1.520675, forward nfe 36, backward nfe 0, Train: 0.6667, Val: 0.6957, Test: 0.6300, Best time: 1.0000
Epoch: 004, Runtime 0.695156, Loss 1.240063, forward nfe 52, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 005, Runtime 0.584953, Loss 1.080649, forward nfe 68, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 006, Runtime 0.588196, Loss 1.064752, forward nfe 84, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 007, Runtime 0.598701, Loss 0.908261, forward nfe 100, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 008, Runtime 0.602721, Loss 0.940404, forward nfe 116, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 009, Runtime 0.586219, Loss 0.765934, forward nfe 132, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 010, Runtime 0.590017, Loss 0.761031, forward nfe 148, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 011, Runtime 0.591698, Loss 0.684667, forward nfe 164, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 012, Runtime 0.591574, Loss 0.600159, forward nfe 180, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 013, Runtime 0.591659, Loss 0.486373, forward nfe 196, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 014, Runtime 0.596770, Loss 0.474690, forward nfe 212, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 015, Runtime 0.599132, Loss 0.404484, forward nfe 228, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 016, Runtime 0.596181, Loss 0.359977, forward nfe 244, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 017, Runtime 0.596179, Loss 0.296501, forward nfe 260, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 018, Runtime 0.599154, Loss 0.242581, forward nfe 276, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 019, Runtime 0.600561, Loss 0.301719, forward nfe 292, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 020, Runtime 0.597629, Loss 0.256003, forward nfe 308, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 021, Runtime 0.610614, Loss 0.192220, forward nfe 324, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 022, Runtime 0.602723, Loss 0.156256, forward nfe 340, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 023, Runtime 0.603561, Loss 0.179090, forward nfe 356, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 024, Runtime 0.614235, Loss 0.173650, forward nfe 372, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 025, Runtime 0.601485, Loss 0.180310, forward nfe 388, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 026, Runtime 0.603594, Loss 0.141517, forward nfe 404, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 027, Runtime 0.618240, Loss 0.146615, forward nfe 420, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 028, Runtime 0.603982, Loss 0.144669, forward nfe 436, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 029, Runtime 0.604560, Loss 0.099121, forward nfe 452, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 030, Runtime 0.609038, Loss 0.144299, forward nfe 468, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 031, Runtime 0.613108, Loss 0.094234, forward nfe 484, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 032, Runtime 0.631117, Loss 0.141511, forward nfe 500, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 033, Runtime 0.623598, Loss 0.096975, forward nfe 516, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
Epoch: 034, Runtime 0.607899, Loss 0.095900, forward nfe 532, backward nfe 0, Train: 0.5000, Val: 0.8696, Test: 0.5500, Best time: 1.0000
