[KeOps] Warning : cuda was detected, but driver API could not be initialized. Switching to cpu only.
Folder already exists: results/cora
experiment: 0
Dataset size (num_nodes): 2485, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2485, Actual development set size (num_development): 1500
rations: train 140, val 1360, test 985
sigma 1.0
rtol 0.01
t1 6.0
Dataset size (num_nodes): 2485, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2485, Actual development set size (num_development): 1500
rations: train 140, val 1360, test 985
GNSDEEarly
qy0_mean
torch.Size([1, 80])
qy0_logvar
torch.Size([1, 80])
m1.weight
torch.Size([80, 1433])
m1.bias
torch.Size([80])
m2.weight
torch.Size([7, 80])
m2.bias
torch.Size([7])
gnsde_drift_net.0.layer.weight
torch.Size([80, 81])
gnsde_drift_net.0.layer.bias
torch.Size([80])
gnsde_drift_net.1.layer.weight
torch.Size([80, 80])
gnsde_drift_net.1.layer.bias
torch.Size([80])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
Epoch: 001, Runtime 28.275637, Loss 5.308841, forward nfe 76, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 002, Runtime 47.474659, Loss 50.342304, forward nfe 372, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 003, Runtime 21.267965, Loss 4.439034, forward nfe 668, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 004, Runtime 21.946857, Loss 4.667456, forward nfe 964, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 005, Runtime 24.037294, Loss 4.497194, forward nfe 1260, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 006, Runtime 26.028603, Loss 4.423203, forward nfe 1556, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 007, Runtime 23.165255, Loss 4.549185, forward nfe 1852, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 008, Runtime 22.514875, Loss 4.607045, forward nfe 2148, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 009, Runtime 23.886532, Loss 4.233198, forward nfe 2444, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 010, Runtime 24.577754, Loss 4.083502, forward nfe 2740, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 011, Runtime 25.685844, Loss 3.891557, forward nfe 3036, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 012, Runtime 27.312751, Loss 3.448171, forward nfe 3332, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 013, Runtime 27.973939, Loss 3.405534, forward nfe 3628, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 014, Runtime 29.290695, Loss 3.092457, forward nfe 3924, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 015, Runtime 30.716954, Loss 3.226299, forward nfe 4220, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 016, Runtime 31.277963, Loss 3.020041, forward nfe 4516, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 017, Runtime 32.571038, Loss 2.848500, forward nfe 4812, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 018, Runtime 33.019274, Loss 3.065768, forward nfe 5108, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 019, Runtime 33.952128, Loss 2.982053, forward nfe 5404, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 020, Runtime 34.028470, Loss 2.928738, forward nfe 5700, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 021, Runtime 34.409785, Loss 2.678458, forward nfe 5996, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 022, Runtime 34.967757, Loss 2.879876, forward nfe 6292, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 023, Runtime 35.249335, Loss 3.308518, forward nfe 6588, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 024, Runtime 35.388849, Loss 3.003230, forward nfe 6884, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 025, Runtime 35.879242, Loss 2.939539, forward nfe 7180, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 026, Runtime 36.731935, Loss 3.061186, forward nfe 7476, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 027, Runtime 31.721011, Loss 3.036239, forward nfe 7772, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 028, Runtime 23.300381, Loss 2.976895, forward nfe 8068, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 029, Runtime 23.980851, Loss 2.703765, forward nfe 8364, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
Epoch: 030, Runtime 23.287293, Loss 3.126994, forward nfe 8660, backward nfe 0, Train: 0.1429, Val: 0.3147, Test: 0.2822, Best time: 18.2948
