[KeOps] Warning : cuda was detected, but driver API could not be initialized. Switching to cpu only.
Folder already exists: results/wisconsin
experiment: 0
Dataset size (num_nodes): 251, Intended development set size (num_development): 1500
Dataset size (num_nodes): 251, Actual development set size (num_development): 151
rations: train 80, val 71, test 100
sigma 1.0
rtol 0.001
t1 1.0
GNSDEEarly
qy0_mean
torch.Size([1, 16])
qy0_logvar
torch.Size([1, 16])
m1.weight
torch.Size([16, 1703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([5, 16])
m2.bias
torch.Size([5])
gnsde_drift_net.0.layer.weight
torch.Size([16, 17])
gnsde_drift_net.0.layer.bias
torch.Size([16])
gnsde_drift_net.1.layer.weight
torch.Size([16, 16])
gnsde_drift_net.1.layer.bias
torch.Size([16])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 1.105320, Loss 1.883992, forward nfe 4, backward nfe 0, Train: 0.2500, Val: 0.3099, Test: 0.2800, Best time: 1.0000
Epoch: 002, Runtime 0.963584, Loss 1.705727, forward nfe 20, backward nfe 0, Train: 0.4125, Val: 0.3239, Test: 0.2900, Best time: 1.0000
Epoch: 003, Runtime 1.076281, Loss 1.519995, forward nfe 36, backward nfe 0, Train: 0.6625, Val: 0.5775, Test: 0.4800, Best time: 1.0000
Epoch: 004, Runtime 0.920255, Loss 1.317102, forward nfe 52, backward nfe 0, Train: 0.7250, Val: 0.6479, Test: 0.5700, Best time: 1.0000
Epoch: 005, Runtime 0.895791, Loss 1.203754, forward nfe 68, backward nfe 0, Train: 0.7750, Val: 0.6620, Test: 0.6000, Best time: 1.0000
Epoch: 006, Runtime 0.754135, Loss 1.085623, forward nfe 84, backward nfe 0, Train: 0.7750, Val: 0.6620, Test: 0.6000, Best time: 1.0000
Epoch: 007, Runtime 0.751608, Loss 1.017941, forward nfe 100, backward nfe 0, Train: 0.7750, Val: 0.6620, Test: 0.6000, Best time: 1.0000
Epoch: 008, Runtime 0.776252, Loss 0.874186, forward nfe 116, backward nfe 0, Train: 0.7750, Val: 0.6620, Test: 0.6000, Best time: 1.0000
Epoch: 009, Runtime 0.773599, Loss 0.867874, forward nfe 132, backward nfe 0, Train: 0.7750, Val: 0.6620, Test: 0.6000, Best time: 1.0000
Epoch: 010, Runtime 0.753378, Loss 0.750806, forward nfe 148, backward nfe 0, Train: 0.7750, Val: 0.6620, Test: 0.6000, Best time: 1.0000
Epoch: 011, Runtime 0.933195, Loss 0.764240, forward nfe 164, backward nfe 0, Train: 0.8750, Val: 0.6901, Test: 0.5800, Best time: 1.0000
Epoch: 012, Runtime 0.781707, Loss 0.583547, forward nfe 180, backward nfe 0, Train: 0.8750, Val: 0.6901, Test: 0.5800, Best time: 1.0000
Epoch: 013, Runtime 0.751494, Loss 0.574069, forward nfe 196, backward nfe 0, Train: 0.8750, Val: 0.6901, Test: 0.5800, Best time: 1.0000
Epoch: 014, Runtime 0.751342, Loss 0.453681, forward nfe 212, backward nfe 0, Train: 0.8750, Val: 0.6901, Test: 0.5800, Best time: 1.0000
Epoch: 015, Runtime 0.750119, Loss 0.447939, forward nfe 228, backward nfe 0, Train: 0.8750, Val: 0.6901, Test: 0.5800, Best time: 1.0000
Epoch: 016, Runtime 0.750877, Loss 0.384400, forward nfe 244, backward nfe 0, Train: 0.8750, Val: 0.6901, Test: 0.5800, Best time: 1.0000
