[KeOps] Warning : cuda was detected, but driver API could not be initialized. Switching to cpu only.
Folder already exists: results/citeseer
model oversmoothing_3_TRUE_LGNSDE_sigma1.0_rtol0.01_t1.0
experiment: 0
Dataset size (num_nodes): 2120, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2120, Actual development set size (num_development): 1500
rations: train 120, val 1380, test 620
Adding layer 1
Adding layer 2
Adding final layer 2
using file gn_sde.py
sigma 1.0
rtol 0.01
t1 1.0
Dataset size (num_nodes): 2120, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2120, Actual development set size (num_development): 1500
rations: train 120, val 1380, test 620
LatentGraphSDE(
  (net): DriftNN(
    (layers): ModuleList(
      (0): MyGCN(
        (activation): Softplus(beta=1, threshold=20)
        (conv1): GCNConv(81, 80)
      )
      (1-2): 2 x MyGCN(
        (activation): Softplus(beta=1, threshold=20)
        (conv1): GCNConv(80, 80)
      )
      (3): MyGCN(
        (conv1): GCNConv(80, 80)
      )
    )
  )
  (in_net): MyGCN(
    (conv1): GCNConv(3703, 80)
  )
  (projection_net): Sequential(
    (0): Flatten(start_dim=1, end_dim=-1)
    (1): MyGCN(
      (conv1): GCNConv(80, 6)
    )
  )
)
qy0_mean
torch.Size([1, 80])
qy0_logvar
torch.Size([1, 80])
net.layers.0.conv1.bias
torch.Size([80])
net.layers.0.conv1.lin.weight
torch.Size([80, 81])
net.layers.1.conv1.bias
torch.Size([80])
net.layers.1.conv1.lin.weight
torch.Size([80, 80])
net.layers.2.conv1.bias
torch.Size([80])
net.layers.2.conv1.lin.weight
torch.Size([80, 80])
net.layers.3.conv1.bias
torch.Size([80])
net.layers.3.conv1.lin.weight
torch.Size([80, 80])
in_net.conv1.bias
torch.Size([80])
in_net.conv1.lin.weight
torch.Size([80, 3703])
projection_net.1.conv1.bias
torch.Size([6])
projection_net.1.conv1.lin.weight
torch.Size([6, 80])
Epoch: 001, Runtime 37.051183, Loss 2.539231, forward nfe 0, backward nfe 0, Train: 0.1583, Val: 0.1710, Test: 0.1871, Best time: 7.8741
Epoch: 002, Runtime 31.536716, Loss 2.281588, forward nfe 0, backward nfe 0, Train: 0.2250, Val: 0.2072, Test: 0.2016, Best time: 7.8741
Epoch: 003, Runtime 30.231218, Loss 2.002059, forward nfe 0, backward nfe 0, Train: 0.2250, Val: 0.2072, Test: 0.2016, Best time: 7.8741
Epoch: 004, Runtime 30.778863, Loss 1.828220, forward nfe 0, backward nfe 0, Train: 0.3167, Val: 0.2254, Test: 0.2113, Best time: 7.8741
Epoch: 005, Runtime 28.472504, Loss 1.785084, forward nfe 0, backward nfe 0, Train: 0.2167, Val: 0.2261, Test: 0.2323, Best time: 7.8741
Epoch: 006, Runtime 27.878584, Loss 1.818416, forward nfe 0, backward nfe 0, Train: 0.2500, Val: 0.2283, Test: 0.2242, Best time: 7.8741
Epoch: 007, Runtime 27.251387, Loss 1.801067, forward nfe 0, backward nfe 0, Train: 0.2583, Val: 0.2370, Test: 0.2081, Best time: 7.8741
Epoch: 008, Runtime 26.654587, Loss 1.638333, forward nfe 0, backward nfe 0, Train: 0.3833, Val: 0.2507, Test: 0.2242, Best time: 7.8741
Epoch: 009, Runtime 26.035394, Loss 1.689248, forward nfe 0, backward nfe 0, Train: 0.3917, Val: 0.2630, Test: 0.2919, Best time: 7.8741
Epoch: 010, Runtime 25.441749, Loss 1.505773, forward nfe 0, backward nfe 0, Train: 0.4000, Val: 0.2862, Test: 0.2661, Best time: 7.8741
Epoch: 011, Runtime 24.860917, Loss 1.518715, forward nfe 0, backward nfe 0, Train: 0.4333, Val: 0.3051, Test: 0.3016, Best time: 7.8741
Epoch: 012, Runtime 24.291649, Loss 1.380455, forward nfe 0, backward nfe 0, Train: 0.5250, Val: 0.3283, Test: 0.3290, Best time: 7.8741
Epoch: 013, Runtime 24.303735, Loss 1.376316, forward nfe 0, backward nfe 0, Train: 0.6000, Val: 0.3514, Test: 0.3581, Best time: 7.8741
Epoch: 014, Runtime 23.560804, Loss 1.386220, forward nfe 0, backward nfe 0, Train: 0.6000, Val: 0.3514, Test: 0.3581, Best time: 7.8741
Epoch: 015, Runtime 24.366185, Loss 1.233091, forward nfe 0, backward nfe 0, Train: 0.6333, Val: 0.4029, Test: 0.4323, Best time: 7.8741
