[KeOps] Warning : cuda was detected, but driver API could not be initialized. Switching to cpu only.
Folder already exists: results/citeseer
model oversmoothing_3_TRUE_LGNSDE_sigma1.0_rtol0.01_t1.0
experiment: 0
Dataset size (num_nodes): 2120, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2120, Actual development set size (num_development): 1500
rations: train 120, val 1380, test 620
Adding layer 1
Adding layer 2
Adding final layer 2
using file gn_sde.py
sigma 1.0
rtol 0.01
t1 1.0
Dataset size (num_nodes): 2120, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2120, Actual development set size (num_development): 1500
rations: train 120, val 1380, test 620
LatentGraphSDE(
  (net): DriftNN(
    (layers): ModuleList(
      (0): MyGCN(
        (activation): Softplus(beta=1, threshold=20)
        (conv1): GCNConv(81, 80)
      )
      (1-2): 2 x MyGCN(
        (activation): Softplus(beta=1, threshold=20)
        (conv1): GCNConv(80, 80)
      )
      (3): MyGCN(
        (conv1): GCNConv(80, 80)
      )
    )
  )
  (in_net): MyGCN(
    (conv1): GCNConv(3703, 80)
  )
  (projection_net): Sequential(
    (0): Flatten(start_dim=1, end_dim=-1)
    (1): MyGCN(
      (conv1): GCNConv(80, 6)
    )
  )
)
qy0_mean
torch.Size([1, 80])
qy0_logvar
torch.Size([1, 80])
net.layers.0.conv1.bias
torch.Size([80])
net.layers.0.conv1.lin.weight
torch.Size([80, 81])
net.layers.1.conv1.bias
torch.Size([80])
net.layers.1.conv1.lin.weight
torch.Size([80, 80])
net.layers.2.conv1.bias
torch.Size([80])
net.layers.2.conv1.lin.weight
torch.Size([80, 80])
net.layers.3.conv1.bias
torch.Size([80])
net.layers.3.conv1.lin.weight
torch.Size([80, 80])
in_net.conv1.bias
torch.Size([80])
in_net.conv1.lin.weight
torch.Size([80, 3703])
projection_net.1.conv1.bias
torch.Size([6])
projection_net.1.conv1.lin.weight
torch.Size([6, 80])
Epoch: 001, Runtime 38.096753, Loss 2.346663, forward nfe 0, backward nfe 0, Train: 0.1667, Val: 0.1565, Test: 0.1435, Best time: 7.8741
Epoch: 002, Runtime 32.944778, Loss 2.183603, forward nfe 0, backward nfe 0, Train: 0.1667, Val: 0.1565, Test: 0.1435, Best time: 7.8741
Epoch: 003, Runtime 32.016922, Loss 1.982861, forward nfe 0, backward nfe 0, Train: 0.2250, Val: 0.1725, Test: 0.2210, Best time: 7.8741
Epoch: 004, Runtime 30.456285, Loss 1.900807, forward nfe 0, backward nfe 0, Train: 0.2250, Val: 0.1935, Test: 0.2065, Best time: 7.8741
Epoch: 005, Runtime 29.227009, Loss 1.923368, forward nfe 0, backward nfe 0, Train: 0.2583, Val: 0.2435, Test: 0.2177, Best time: 7.8741
Epoch: 006, Runtime 28.500176, Loss 1.806947, forward nfe 0, backward nfe 0, Train: 0.2583, Val: 0.2435, Test: 0.2177, Best time: 7.8741
Epoch: 007, Runtime 28.764164, Loss 1.767158, forward nfe 0, backward nfe 0, Train: 0.2583, Val: 0.2435, Test: 0.2177, Best time: 7.8741
Epoch: 008, Runtime 28.904401, Loss 1.663710, forward nfe 0, backward nfe 0, Train: 0.3667, Val: 0.2587, Test: 0.2435, Best time: 7.8741
Epoch: 009, Runtime 26.659566, Loss 1.643215, forward nfe 0, backward nfe 0, Train: 0.3000, Val: 0.2790, Test: 0.2645, Best time: 7.8741
Epoch: 010, Runtime 26.078685, Loss 1.562153, forward nfe 0, backward nfe 0, Train: 0.4333, Val: 0.2971, Test: 0.2581, Best time: 7.8741
Epoch: 011, Runtime 25.975451, Loss 1.469177, forward nfe 0, backward nfe 0, Train: 0.4417, Val: 0.3036, Test: 0.3177, Best time: 7.8741
Epoch: 012, Runtime 25.436186, Loss 1.508319, forward nfe 0, backward nfe 0, Train: 0.5250, Val: 0.3507, Test: 0.3532, Best time: 7.8741
Epoch: 013, Runtime 25.421689, Loss 1.388076, forward nfe 0, backward nfe 0, Train: 0.5250, Val: 0.3507, Test: 0.3532, Best time: 7.8741
Epoch: 014, Runtime 25.560267, Loss 1.349068, forward nfe 0, backward nfe 0, Train: 0.5667, Val: 0.3594, Test: 0.3532, Best time: 7.8741
Epoch: 015, Runtime 24.816977, Loss 1.327818, forward nfe 0, backward nfe 0, Train: 0.6833, Val: 0.4159, Test: 0.3790, Best time: 7.8741
Epoch: 016, Runtime 24.622453, Loss 1.255983, forward nfe 0, backward nfe 0, Train: 0.6833, Val: 0.4159, Test: 0.3790, Best time: 7.8741
Epoch: 017, Runtime 24.727043, Loss 1.170940, forward nfe 0, backward nfe 0, Train: 0.6167, Val: 0.4493, Test: 0.4226, Best time: 7.8741
Epoch: 018, Runtime 23.989290, Loss 1.143980, forward nfe 0, backward nfe 0, Train: 0.6167, Val: 0.4493, Test: 0.4226, Best time: 7.8741
Epoch: 019, Runtime 24.738130, Loss 1.087933, forward nfe 0, backward nfe 0, Train: 0.7000, Val: 0.4790, Test: 0.4645, Best time: 7.8741
Epoch: 020, Runtime 24.055268, Loss 1.029655, forward nfe 0, backward nfe 0, Train: 0.7000, Val: 0.4790, Test: 0.4645, Best time: 7.8741
Epoch: 021, Runtime 24.140037, Loss 1.111711, forward nfe 0, backward nfe 0, Train: 0.7000, Val: 0.4790, Test: 0.4645, Best time: 7.8741
Epoch: 022, Runtime 24.806525, Loss 0.943291, forward nfe 0, backward nfe 0, Train: 0.7833, Val: 0.4978, Test: 0.4903, Best time: 7.8741
Epoch: 023, Runtime 23.353239, Loss 0.899467, forward nfe 0, backward nfe 0, Train: 0.7833, Val: 0.4978, Test: 0.4903, Best time: 7.8741
Epoch: 024, Runtime 24.105992, Loss 0.912516, forward nfe 0, backward nfe 0, Train: 0.8500, Val: 0.5000, Test: 0.4935, Best time: 7.8741
Epoch: 025, Runtime 23.566244, Loss 0.862350, forward nfe 0, backward nfe 0, Train: 0.8167, Val: 0.5370, Test: 0.5258, Best time: 7.8741
Epoch: 026, Runtime 23.467996, Loss 0.729097, forward nfe 0, backward nfe 0, Train: 0.8167, Val: 0.5370, Test: 0.5258, Best time: 7.8741
Epoch: 027, Runtime 24.100203, Loss 0.756549, forward nfe 0, backward nfe 0, Train: 0.8167, Val: 0.5370, Test: 0.5258, Best time: 7.8741
Epoch: 028, Runtime 24.243925, Loss 0.739920, forward nfe 0, backward nfe 0, Train: 0.8333, Val: 0.5587, Test: 0.5355, Best time: 7.8741
Epoch: 029, Runtime 22.782353, Loss 0.730342, forward nfe 0, backward nfe 0, Train: 0.8333, Val: 0.5587, Test: 0.5355, Best time: 7.8741
Epoch: 030, Runtime 23.634318, Loss 0.656834, forward nfe 0, backward nfe 0, Train: 0.8750, Val: 0.5746, Test: 0.5548, Best time: 7.8741
Epoch: 031, Runtime 22.692049, Loss 0.592777, forward nfe 0, backward nfe 0, Train: 0.8750, Val: 0.5746, Test: 0.5548, Best time: 7.8741
Epoch: 032, Runtime 23.454626, Loss 0.664655, forward nfe 0, backward nfe 0, Train: 0.8833, Val: 0.5884, Test: 0.5677, Best time: 7.8741
Epoch: 033, Runtime 22.907228, Loss 0.570386, forward nfe 0, backward nfe 0, Train: 0.8583, Val: 0.6029, Test: 0.5806, Best time: 7.8741
Epoch: 034, Runtime 22.871115, Loss 0.529779, forward nfe 0, backward nfe 0, Train: 0.9250, Val: 0.6051, Test: 0.5952, Best time: 7.8741
Epoch: 035, Runtime 22.748504, Loss 0.554738, forward nfe 0, backward nfe 0, Train: 0.9250, Val: 0.6051, Test: 0.5952, Best time: 7.8741
Epoch: 036, Runtime 23.384138, Loss 0.480989, forward nfe 0, backward nfe 0, Train: 0.9250, Val: 0.6051, Test: 0.5952, Best time: 7.8741
Epoch: 037, Runtime 23.937705, Loss 0.447838, forward nfe 0, backward nfe 0, Train: 0.9250, Val: 0.6051, Test: 0.5952, Best time: 7.8741
Epoch: 038, Runtime 24.712258, Loss 0.500598, forward nfe 0, backward nfe 0, Train: 0.9250, Val: 0.6080, Test: 0.5694, Best time: 7.8741
Epoch: 039, Runtime 22.775377, Loss 0.450302, forward nfe 0, backward nfe 0, Train: 0.8667, Val: 0.6145, Test: 0.6016, Best time: 7.8741
