[KeOps] Warning : cuda was detected, but driver API could not be initialized. Switching to cpu only.
Folder already exists: results/citeseer
model oversmoothing_2_TRUE_LGNSDE_sigma1.0_rtol0.01_t1.0
experiment: 0
Dataset size (num_nodes): 2120, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2120, Actual development set size (num_development): 1500
rations: train 120, val 1380, test 620
Adding layer 1
Adding final layer 1
using file gn_sde.py
sigma 1.0
rtol 0.01
t1 1.0
Dataset size (num_nodes): 2120, Intended development set size (num_development): 1500
Dataset size (num_nodes): 2120, Actual development set size (num_development): 1500
rations: train 120, val 1380, test 620
LatentGraphSDE(
  (net): DriftNN(
    (layers): ModuleList(
      (0): MyGCN(
        (activation): Softplus(beta=1, threshold=20)
        (conv1): GCNConv(81, 80)
      )
      (1): MyGCN(
        (activation): Softplus(beta=1, threshold=20)
        (conv1): GCNConv(80, 80)
      )
      (2): MyGCN(
        (conv1): GCNConv(80, 80)
      )
    )
  )
  (in_net): MyGCN(
    (conv1): GCNConv(3703, 80)
  )
  (projection_net): Sequential(
    (0): Flatten(start_dim=1, end_dim=-1)
    (1): MyGCN(
      (conv1): GCNConv(80, 6)
    )
  )
)
qy0_mean
torch.Size([1, 80])
qy0_logvar
torch.Size([1, 80])
net.layers.0.conv1.bias
torch.Size([80])
net.layers.0.conv1.lin.weight
torch.Size([80, 81])
net.layers.1.conv1.bias
torch.Size([80])
net.layers.1.conv1.lin.weight
torch.Size([80, 80])
net.layers.2.conv1.bias
torch.Size([80])
net.layers.2.conv1.lin.weight
torch.Size([80, 80])
in_net.conv1.bias
torch.Size([80])
in_net.conv1.lin.weight
torch.Size([80, 3703])
projection_net.1.conv1.bias
torch.Size([6])
projection_net.1.conv1.lin.weight
torch.Size([6, 80])
Epoch: 001, Runtime 32.751160, Loss 2.538708, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 002, Runtime 28.364960, Loss 2.242018, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 003, Runtime 28.909603, Loss 1.980448, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 004, Runtime 28.130344, Loss 1.900466, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 005, Runtime 26.941517, Loss 1.829866, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 006, Runtime 27.293300, Loss 1.834418, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 007, Runtime 27.557974, Loss 1.960207, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 008, Runtime 27.613734, Loss 1.862093, forward nfe 0, backward nfe 0, Train: 0.1917, Val: 0.2159, Test: 0.2081, Best time: 7.8741
Epoch: 009, Runtime 24.808637, Loss 1.680860, forward nfe 0, backward nfe 0, Train: 0.3667, Val: 0.2493, Test: 0.2226, Best time: 7.8741
Epoch: 010, Runtime 23.709810, Loss 1.596700, forward nfe 0, backward nfe 0, Train: 0.3667, Val: 0.2493, Test: 0.2226, Best time: 7.8741
Epoch: 011, Runtime 24.167163, Loss 1.554259, forward nfe 0, backward nfe 0, Train: 0.3667, Val: 0.2493, Test: 0.2226, Best time: 7.8741
Epoch: 012, Runtime 23.946928, Loss 1.573914, forward nfe 0, backward nfe 0, Train: 0.4833, Val: 0.2775, Test: 0.3177, Best time: 7.8741
Epoch: 013, Runtime 22.572646, Loss 1.536707, forward nfe 0, backward nfe 0, Train: 0.5583, Val: 0.3188, Test: 0.3323, Best time: 7.8741
